26.3	0	16
26.3	0	16
26.3	0	16
26.3	0	17
26.3	0	16
26.3	1	16
26.3	0	16
26.3	0	17
26.3	0	16
26.3	0	16
26.3	0	16
26.3	0	20
26.3	0	16
26.3	0	16
26.3	0	16
26.3	2	16
26.3	0	16
26.3	0	16
26.3	0	19
26.3	0	19
26.3	0	17
26.3	0	18
26.3	0	16
26.3	0	16
26.3	0	16
26.3	1	16
26.3	0	16
26.3	0	17
26.5	3	17
26.5	0	16
26.4	0	16
26.3	0	16
26.3	0	16
26.3	0	17
26.3	0	17
26.4	0	16
26.3	0	16
26.4	0	16
26.3	0	19
26.3	0	17
26.3	0	17
26.3	0	16
26.3	0	17
26.3	0	16
26.3	0	16
26.4	1	16
26.4	0	16
26.3	0	16
26.3	0	16
26.3	0	18
26.3	0	16
26.3	0	16
26.4	0	21
26.3	0	16
26.3	0	16
26.4	1	16
26.5	1	17
26.4	0	18
26.3	0	16
26.3	0	16
26.3	0	16
26.4	0	16
26.3	0	16
26.3	0	16
26.3	0	19
26.4	1	16
26.4	0	16
26.4	0	16
26.3	0	16
26.3	0	18
26.3	0	17
26.4	0	16
26.4	0	16
26.3	0	16
26.3	0	16
26.4	1	16
26.4	0	16
26.4	0	18
26.3	0	16
26.3	0	16
26.4	0	16
26.3	0	16
26.4	1	16
26.4	0	16
26.4	0	16
26.4	1	18
26.4	0	16
26.4	0	16
26.3	0	17
26.4	0	16
26.3	0	16
26.4	0	16
26.4	0	16
26.3	0	16
26.3	0	16
26.4	0	16
26.4	0	16
26.3	0	17
26.3	0	16
26.4	0	16
26.3	0	17
26.3	0	16
26.3	0	16
26.3	0	16
26.3	0	16
26.4	1	18
26.4	0	16
26.4	0	16
26.3	0	17
26.3	0	16
26.4	0	17
26.3	0	16
26.3	0	16
26.3	0	16
26.4	0	17
26.4	1	16
26.4	0	16
26.4	0	16
26.3	0	16
26.3	0	16
26.3	0	16
26.3	0	16
26.3	0	17
26.3	0	17
26.3	0	16
26.4	1	16
26.3	0	16
26.4	0	16
26.3	0	16
26.3	0	23
26.3	0	16
26.4	0	0
26.3	0	16
26.4	0	13
26.3	0	16
26.7	1	16
26.4	0	16
26.4	0	16
26.4	0	24
26.4	0	17
26.3	0	23
26.4	0	0
26.4	0	16
26.4	0	16
26.4	0	18
26.4	1	17
26.4	0	22
26.4	0	16
26.4	0	0
26.4	0	16
26.3	0	0
26.4	0	16
26.3	0	16
26.3	0	21
26.4	0	16
26.4	1	17
26.4	0	17
26.4	0	16
26.4	0	23
26.4	0	16
26.3	0	16
26.3	0	16
26.3	0	16
26.3	0	15
26.3	0	16
26.4	1	16
26.4	0	0
26.3	0	16
26.6	1	16
26.4	0	15
26.3	0	19
26.3	0	17
26.3	0	0
26.4	1	16
26.3	0	16
26.4	1	17
26.4	1	17
26.4	1	16
26.4	1	16
26.3	0	17
26.6	1	20
26.3	0	16
26.3	0	0
26.6	0	12
26.3	0	16
26.6	1	17
26.4	1	13
26.3	0	16
26.3	1	16
26.6	0	17
26.6	1	16
26.3	0	14
26.3	0	16
26.3	0	16
26.3	1	0
26.7	2	17
26.4	2	20
26.4	2	16
26.3	0	0
26.3	0	16
26.3	0	16
26.3	0	16
26.3	0	24
26.3	0	17
26.3	0	16
26.4	1	16
26.3	0	19
26.3	0	17
26.3	0	16
26.3	0	16
26.4	0	16
26.3	0	16
26.3	0	17
26.3	0	18
26.3	0	17
26.3	1	16
26.3	0	16
26.3	0	16
26.3	0	16
26.3	0	17
26.3	0	19
26.3	0	16
26.3	0	16
26.3	0	17
26.3	0	16
26.3	1	16
26.3	0	17
26.3	0	16
26.3	0	23
26.3	0	16
26.3	0	17
26.3	0	17
26.3	0	17
26.3	0	17
26.3	0	17
26.4	1	16
26.3	0	16
26.3	0	16
26.3	0	16
26.3	0	16
26.3	0	16
26.3	0	16
26.3	0	16
26.3	0	19
26.3	0	17
26.4	1	16
26.4	0	16
26.3	0	16
26.3	0	16
26.3	0	16
26.3	0	16
26.3	0	16
26.3	0	16
26.3	0	16
26.3	0	16
26.3	1	17
26.3	0	16
26.3	0	16
26.3	0	16
26.3	0	16
26.3	0	16
26.3	0	16
26.3	0	16
26.3	0	17
26.3	0	16
26.3	1	16
26.3	0	19
26.3	0	16
26.3	0	16
26.3	0	16
26.3	0	17
26.3	0	16
26.3	0	17
26.3	0	16
26.3	0	17
26.3	1	16
26.3	0	17
26.3	0	16
26.3	0	16
26.3	0	16
26.3	0	16
26.3	0	16
26.3	0	17
26.3	0	16
26.3	0	16
26.4	1	16
26.3	0	19
26.3	0	16
26.3	0	16
26.3	0	21
26.3	0	16
26.3	0	17
26.3	0	16
26.3	0	16
26.3	0	16
26.4	1	18
26.7	2	16
26.4	1	16
26.4	0	17
26.4	0	16
26.4	1	16
26.6	1	17
26.4	0	23
26.4	1	18
26.4	0	18
26.7	1	24
26.4	0	16
26.4	1	16
26.6	1	16
26.4	1	17
26.3	0	17
26.7	1	16
26.3	1	12
26.3	1	16
26.6	1	16
26.4	1	11
26.3	1	16
26.4	1	0
26.4	0	17
26.6	1	12
26.9	7	0
26.7	1	10
26.7	1	16
26.7	1	21
26.4	1	16
26.7	1	18
26.7	1	0
26.7	1	17
26.7	1	17
26.7	0	16
27.4	10	16
27.2	1	18
26.7	3	16
26.6	4	17
27	2	16
26.8	4	16
26.7	4	16
27.1	5	16
27.5	2	16
27.8	2	16
27.7	8	17
27.1	7	16
27.1	2	14
26.6	3	16
26.9	5	0
27.2	2	16
26.7	4	16
27.2	3	0
26.9	4	16
26.9	1	21
27.2	10	17
27.2	2	16
27.1	3	16
27	4	16
26.9	4	16
26.9	8	16
27.1	2	17
26.7	4	18
26.7	1	16
26.4	1	16
27.3	11	16
27.2	1	16
26.7	3	20
26.9	5	16
26.8	4	19
27.2	8	17
27	3	18
26.7	3	16
26.7	1	16
26.7	0	16
27.3	11	16
27.2	1	17
26.7	3	19
26.9	4	0
26.9	5	0
26.9	6	16
27.1	3	16
26.8	4	1
26.7	1	16
26.7	1	24
27.4	12	16
26.9	2	0
27	4	16
26.8	4	7
26.9	5	13
26.9	7	14
26.9	4	17
27	4	0
26.8	1	16
26.5	1	21
27.4	11	16
27.4	2	16
27.1	3	17
27.1	4	0
26.9	5	19
26.9	7	16
27.1	3	16
26.9	2	16
27.1	1	16
27.1	1	16
27.2	9	16
27.1	1	18
27.1	6	17
26.7	2	19
26.9	5	16
27	6	16
27.2	3	17
27	3	19
26.8	2	16
26.7	1	16
27.3	10	12
27	1	16
27	4	16
26.6	3	16
26.9	5	8
27.2	7	17
27.1	3	20
27	3	16
26.7	2	16
26.7	1	17
27.5	10	0
27.2	2	17
26.8	3	16
27.1	4	12
26.9	4	16
26.8	2	16
26.9	6	18
27.3	1	17
27.1	3	17
26.8	3	16
27.4	11	17
27.3	1	16
26.9	3	16
27	4	14
27.1	3	16
27	5	17
27.1	3	17
27.3	3	25
27.9	2	16
28.3	2	16
28.7	8	16
27.8	5	17
26.8	5	16
27	3	20
27	1	18
26.9	2	16
26.9	1	17
27.1	3	16
27.1	1	17
27.4	1	16
27.7	7	16
27.7	3	16
27.6	2	16
27.8	1	18
26.8	5	17
26.7	5	18
26.9	4	16
26.9	3	18
27.2	6	17
27.1	2	17
27.4	11	14
27.3	3	16
26.8	3	16
26.9	4	19
27	4	0
27.3	7	19
27.1	3	16
26.9	3	16
26.7	1	16
26.7	1	16
27.3	10	17
27.2	1	16
27.1	3	17
26.7	2	17
27	4	16
27	3	23
27.1	5	16
27.1	5	18
27.1	2	16
26.5	2	11
27.4	9	2
27.3	2	17
27.1	3	16
26.9	3	16
26.9	4	20
27.1	7	16
27.2	4	17
27	4	16
26.8	1	17
26.8	1	16
27.4	11	1
27.3	1	16
27.2	4	16
27	3	16
26.7	5	16
27.2	8	16
27.1	3	17
27	2	16
27.1	1	16
26.9	1	16
27.3	9	0
27.2	3	16
26.9	5	16
27	4	0
26.7	4	0
27.1	6	16
27.2	2	16
27	6	16
27.2	2	16
27.1	2	17
27.3	11	0
27.1	1	11
27.1	3	17
27.1	4	16
27	3	17
27	3	16
27	2	1
27	1	17
27.3	6	10
27.3	1	12
27.6	8	1
27.2	3	17
27.2	5	16
26.9	1	16
27.1	3	0
27.1	6	17
26.9	5	0
27.1	4	16
26.9	3	17
27.1	4	16
27.3	10	16
27	3	16
26.9	4	17
27	3	16
27	5	14
27.3	10	16
27.3	1	0
26.9	5	16
26.8	1	0
26.8	1	16
27.6	11	0
27.4	1	17
27.1	4	18
27	4	10
27	4	23
27.1	5	16
27.1	5	0
26.9	3	17
26.8	1	22
26.8	1	16
27.5	10	16
27.4	1	16
27.1	3	0
26.9	4	16
27	4	0
27.4	10	0
27.3	6	0
27	7	17
26.8	1	16
26.8	1	16
27.7	12	16
27.1	2	20
26.8	4	19
27	3	17
27	4	0
27.3	10	21
27.2	2	16
27.1	4	16
26.8	1	18
26.5	1	16
27.5	8	3
27.3	4	18
27.1	4	20
27	4	16
27	5	17
27.3	9	17
27.2	2	16
27	5	16
26.8	1	16
26.5	1	13
27.6	11	16
27.4	2	16
26.8	3	16
27	4	17
27	4	16
27.1	7	16
27.2	6	16
27	4	16
26.9	1	16
26.9	1	16
27.7	10	0
27.4	1	16
26.9	3	6
27	4	0
27.1	5	16
27.1	8	17
27.3	4	16
27	4	0
26.8	2	16
26.9	1	16
27.4	7	0
27.4	5	16
27.3	4	16
27.1	3	16
27.1	5	12
27.3	9	0
27.3	1	1
27.1	4	16
26.9	2	16
26.9	0	16
27.7	10	1
27.4	1	16
27.2	3	11
27	4	16
27.1	4	0
27.4	8	16
27.2	3	16
27.1	3	19
26.9	2	16
26.9	1	17
27.7	10	0
27.4	3	16
27.2	3	16
27.1	4	2
27.1	6	16
27.3	8	25
27.3	3	16
27	4	17
26.8	1	16
26.9	1	17
27.4	7	0
27.1	5	16
27.2	3	22
27.1	4	16
27	4	16
27.5	9	11
27.3	3	18
27.8	4	21
27.6	2	15
27.5	0	16
28.3	10	0
28	2	16
27.2	3	16
27.1	3	16
27.2	4	15
27.5	9	19
27.4	3	11
27.1	4	16
26.9	1	17
27	0	17
27.5	8	1
27.5	3	16
27.3	4	16
27.1	3	16
27.1	5	15
27.4	10	16
27.3	3	17
27.1	3	16
26.9	1	16
26.9	1	16
27.4	7	5
27.4	4	16
27.3	2	16
27.1	4	16
27.1	5	16
27.4	7	1
27.3	2	2
27	4	17
26.6	1	13
26.9	1	16
27.5	9	2
27.4	3	16
27.1	3	0
27.1	3	16
27.1	4	17
27.4	8	11
27.3	2	16
26.9	4	16
26.9	1	17
26.9	1	16
27.6	9	4
27.1	5	16
27.2	3	18
27.1	4	0
27.1	4	17
27.3	8	16
27.2	6	16
27	4	12
26.9	1	0
26.9	1	17
27.4	8	16
27.5	4	23
27.2	4	16
27.1	2	16
27.1	4	16
27.4	9	17
27.3	3	16
27	4	16
26.6	1	16
26.9	1	16
27.6	7	3
27.1	4	0
27.2	3	16
27.1	3	16
26.8	3	16
27.5	10	13
27.4	2	16
27	5	17
26.9	1	17
26.9	1	16
27.4	5	8
27.5	7	23
27.3	3	16
27.2	3	0
27.1	5	5
27.4	10	16
27.4	1	17
27.2	4	0
26.9	2	16
26.9	1	16
27.2	4	1
27.5	7	16
27.3	3	17
27.2	4	17
27.2	4	0
27.4	7	0
27.3	4	16
27.2	3	16
26.9	2	16
26.9	0	21
27.6	7	0
27.5	4	16
27.3	4	16
27.1	3	0
27.2	4	0
27.5	9	0
27.5	2	16
26.7	5	22
26.6	1	18
26.9	1	16
27.7	6	5
27.6	8	16
27.3	3	17
27.1	3	16
27.1	4	22
27.4	10	17
27.3	2	17
27	4	17
26.9	1	0
26.6	1	16
27.3	3	0
27.5	9	16
27.2	4	14
27.2	3	16
27.3	4	0
27.1	4	14
27.2	1	19
27.4	5	17
27.8	1	16
28	2	16
28.7	5	0
27.3	10	18
27.4	2	13
27.2	3	16
26.8	3	16
27.3	7	0
27.5	5	12
27.2	4	13
26.7	1	16
26.7	1	16
27.5	5	1
27.5	7	16
27.3	3	16
27.1	3	16
27.2	5	0
27.6	10	18
27.3	3	16
27.1	3	17
26.6	1	16
27	1	17
27.2	3	1
27.5	8	16
27.3	2	16
27.2	3	16
27.2	4	12
27.5	9	19
27.4	2	17
27.1	4	16
27	1	17
26.9	1	0
27.5	5	16
27.5	7	16
27.3	3	16
27.1	3	18
27.2	4	16
27.4	8	13
27.4	2	16
27.1	4	0
26.7	1	17
27	1	16
27.1	3	5
27.2	10	16
27.3	4	16
27.2	3	16
26.9	4	16
27.5	11	0
27.6	1	13
27.2	5	17
26.7	1	16
26.7	1	16
27.1	2	18
27.6	9	16
27.4	4	16
27.2	3	17
27.2	4	16
27.5	8	16
27.5	1	19
27.2	4	17
27	2	19
27	1	16
27.1	1	0
27.6	10	16
27.3	3	16
27.2	3	16
27	3	0
27.5	9	4
27.5	3	0
27.2	4	10
27.1	2	16
27.1	1	16
26.7	1	16
27.6	11	16
27.4	3	17
27.3	3	16
27.2	4	18
27.5	10	16
27.6	2	16
27.5	2	14
28	2	16
28.1	1	17
27.1	2	18
27.5	9	16
27.3	4	1
27.4	4	16
27.2	5	18
27	5	16
27.5	3	0
27.3	4	11
27.3	2	17
27	1	16
27	1	16
27.6	10	16
27.3	3	17
27	3	4
27.2	5	1
27.5	8	16
27.4	4	17
26.8	4	17
27	1	16
27	1	16
27	1	19
27.6	13	16
27.3	3	17
27.2	3	16
27.2	4	17
27.6	8	4
27.5	4	0
27.1	4	12
27	1	16
27	0	16
26.7	1	16
27.5	11	17
27.3	3	16
27.2	4	16
26.9	3	16
27.1	5	16
27.5	6	17
27.4	4	9
27	3	16
27	1	19
26.7	1	16
27.5	11	16
27.3	3	18
27	3	16
27.2	5	17
27.5	8	19
27.3	5	16
27.2	3	17
27	2	16
27	1	16
27	1	17
27.6	11	16
27.4	4	16
27.3	2	13
27.2	5	16
27.5	10	16
27.4	2	16
27.1	4	0
27	1	17
27	1	16
26.7	1	18
27.5	11	16
27.4	3	17
27.3	3	16
27.3	4	0
27.5	9	17
27.4	2	16
27.2	3	16
26.7	1	18
27	1	0
27	1	16
27.6	11	16
27.1	3	16
27.2	3	13
27.2	4	16
27.5	8	17
27.5	2	19
27.3	3	16
26.7	2	16
27	1	16
27	1	16
27.6	12	18
27.4	3	16
27.3	3	0
26.9	3	16
27.5	11	16
27.5	2	5
27.2	4	16
26.7	1	16
27	1	16
27	1	16
27.6	11	16
27.4	4	13
27.3	2	17
27.2	5	17
27.3	6	18
27.5	4	16
27.2	4	16
27.1	1	16
27	1	23
27	1	15
27.6	10	16
27.4	3	18
27.3	3	17
27	4	18
27.5	8	16
27.5	4	18
27.3	5	16
27	2	16
27	1	17
27	1	16
27.6	10	18
27.3	3	17
27.3	3	16
27.2	4	16
27.5	10	20
27.4	4	18
27.2	3	16
27	2	18
27.1	1	18
27.1	1	16
27.6	10	19
27.4	3	16
27.1	3	1
27.2	4	16
27.5	9	16
27.7	2	0
27.2	3	16
27.1	1	16
26.8	1	12
27	1	16
27.6	11	16
27.4	2	18
27	3	16
27.2	5	16
27.5	9	16
27.5	3	0
27.1	4	17
27	1	23
27.1	1	16
27	1	16
27.7	12	16
27.4	3	16
27.3	4	19
27	3	16
27.2	9	4
27.5	4	17
27.3	4	16
27	2	16
27	1	25
27.7	10	16
27.5	1	15
27.4	4	11
27.2	3	9
27.2	6	0
27.2	6	17
27.3	4	16
27.1	3	17
27.1	1	17
27.1	0	16
27.7	11	16
27.6	1	17
27.5	3	17
26.9	4	7
27.2	5	16
27.6	7	16
27.4	3	18
27.1	4	16
27.1	1	16
27.1	0	16
27.7	11	23
27.6	1	21
27.4	4	16
27.3	3	16
27.3	5	16
27.4	4	17
27.6	4	16
27.8	4	16
27.6	3	16
27.6	1	0
27.6	12	16
27.5	1	7
27.4	3	17
27.3	3	16
27.4	4	16
27.6	8	16
27.6	1	16
27.4	4	16
27.1	3	17
27.1	0	17
27.7	11	17
27.6	1	16
27.1	3	19
27.5	4	19
27.3	3	11
27.3	4	0
27.6	6	17
27.7	1	0
27.4	3	16
27.3	1	17
27.4	10	16
27.4	4	16
27.4	4	17
27	4	16
27.3	6	19
27.6	8	16
27.6	2	16
26.9	3	11
27.1	1	17
27.1	1	17
27.7	10	16
27.6	1	18
27.4	4	17
27	4	16
27.2	5	15
27.3	7	16
27.4	3	14
27.2	3	16
27.1	1	0
26.8	1	16
27.7	11	23
27.6	1	0
27.4	4	13
27.4	3	17
27.2	5	11
27.6	9	18
27.3	2	0
27.3	5	17
27.1	2	16
27.2	0	16
27.7	11	16
27.6	1	18
27.1	3	0
27.3	5	17
27.3	7	16
27.6	8	22
27.4	4	16
26.9	3	16
27.1	1	16
27.1	1	16
27.7	11	19
27.6	1	15
27.5	4	13
27.2	3	16
27.3	5	16
27.3	7	17
27.5	2	17
27	4	16
27.1	2	16
27.1	1	16
27.7	11	16
27.6	2	0
27.4	3	17
27.3	3	17
27.3	5	17
27.6	7	16
27.4	4	0
27.1	3	16
27.1	1	17
27.1	1	16
27.8	12	16
27.6	2	16
27.1	3	16
27	4	17
27.3	7	16
27.3	7	17
27.5	3	16
27.2	5	17
27.1	1	18
26.8	1	16
27.7	11	16
27.3	1	16
27.4	4	16
27.3	4	16
27.4	4	0
27.6	7	16
27.6	2	17
27.2	4	16
27.1	1	16
27.1	1	16
27.8	11	16
27.7	1	16
27.2	4	16
27.4	3	16
27.3	5	17
27.7	7	0
27.5	4	0
27.2	4	16
27.2	1	16
27.1	0	16
27.8	11	20
27.4	1	11
27.5	4	16
27.3	4	16
27.3	4	0
27.4	9	17
27.5	3	17
26.9	3	18
27.2	1	24
26.8	1	17
27.8	11	16
27.7	1	16
27.5	3	17
27.4	4	18
27.3	5	16
27.6	7	16
27.6	2	16
27.2	4	16
27.2	1	16
27.2	1	16
27.8	11	23
27.6	2	17
27.2	3	17
27.4	5	16
27.3	4	16
27.3	6	16
27.5	4	16
27.2	3	16
27.2	1	16
27.2	1	16
27.8	12	18
27.6	2	16
27.5	4	16
27.3	3	0
27.3	5	1
27.4	6	17
27.5	3	16
27.3	3	7
27.2	1	17
27.2	1	16
27.8	6	16
27.7	1	17
27.5	3	1
27.4	3	16
27.4	5	10
27.6	7	17
27.6	3	16
27.3	3	16
27.2	2	16
27.2	1	16
27.7	6	17
27.7	1	16
27.5	3	16
27.5	4	0
27.4	5	5
27.7	8	16
27.5	3	16
27.2	4	16
27.2	0	16
27.2	0	16
27.5	6	16
27.4	1	16
27.5	4	18
27.4	5	10
27.3	4	24
27.4	7	17
27.5	3	16
27.2	3	16
27.2	1	16
27.2	1	16
27.8	6	16
27.8	1	17
27.6	4	17
27.5	4	0
27.3	5	1
27.4	7	16
27.6	3	0
27.3	4	16
27.2	1	16
27.2	1	16
27.5	6	16
27.8	2	16
27.6	2	18
27.4	4	0
27.3	4	17
28.3	13	16
27.9	15	23
27.5	6	17
27.5	1	18
27.4	1	16
28	8	20
27.9	1	0
27.3	3	16
27.1	4	18
27.5	5	10
27.4	6	22
27.6	3	17
27	3	17
27.2	1	16
27.3	0	16
27.5	6	16
27.7	2	18
27.5	3	17
27.5	4	16
27.3	5	0
27.3	6	16
27.5	4	16
26.9	2	11
27.2	2	16
27.2	1	16
27.8	6	16
27.7	1	18
27.2	3	16
27.4	4	17
27.3	5	0
27.8	17	11
27.3	17	14
26.9	5	17
26.9	1	11
27.2	1	16
27.5	6	16
27.7	2	18
27.5	3	12
27.4	4	0
27.4	5	0
27.4	8	16
27.6	3	16
27	4	16
27.2	2	17
27.2	1	16
27.1	2	17
27.4	4	16
27.2	3	16
27.2	3	16
26.9	4	17
26.9	0	16
26.9	1	11
26.9	1	16
27.2	1	16
27.2	1	16
27.4	3	16
27.3	4	16
27	3	16
27.2	4	18
27.2	3	0
27.3	1	17
27	2	0
27	1	17
27.3	1	0
27.2	1	16
27.5	4	13
27.4	4	0
27.3	3	17
27.4	3	0
26.9	3	20
26.9	1	16
27.3	2	18
27	4	17
26.9	0	17
27	0	16
27.1	2	17
27.3	4	16
27.3	4	16
27.5	5	17
26.9	3	16
26.9	0	16
26.9	0	16
27	3	16
27.1	3	10
27	1	16
27.2	3	19
27.2	4	16
27.4	4	17
27.6	5	16
27.6	2	8
27	3	17
26.9	0	12
27	1	16
26.9	0	16
26.9	0	16
27.1	2	17
27.3	3	16
27.5	3	16
27	1	20
27.5	3	16
27.7	2	17
27.4	1	0
27.2	2	16
27.2	1	17
27.3	1	16
27.2	1	19
27.2	0	17
27.2	0	0
27.2	0	16
27.2	0	24
27.2	0	16
27.2	0	16
27.2	0	16
27.2	1	18
26.9	1	16
27.2	1	16
27.2	1	16
27.2	1	16
27.5	1	16
27.7	2	16
27.4	2	16
27.6	6	0
27.7	4	16
27.4	4	16
27.4	3	16
27.4	5	0
27.4	5	0
27.4	1	17
27.4	0	17
27.4	0	16
27.4	0	17
27.4	2	16
27.4	0	17
27.4	0	16
27.4	0	16
27.5	2	16
27.4	1	17
27.4	0	16
27.4	2	14
27.4	1	0
27.4	1	18
27.3	1	16
27.4	0	16
27.4	1	17
27.4	0	19
27.4	0	17
27.4	4	16
27.4	2	16
27.4	0	16
27.4	0	0
27.4	1	16
27.3	3	16
27.4	3	16
27.3	7	0
27.3	6	1
27.4	8	15
27.5	4	16
27.7	12	0
27.5	9	16
27.3	1	0
27.4	1	18
27.2	0	14
27.4	1	22
27.2	0	16
27.4	1	18
27	1	16
27.3	1	19
27	0	17
27	6	17
27.4	1	0
27.3	1	16
27	1	16
27	0	16
27	0	16
27	0	16
27	0	16
27	1	16
27.3	0	19
27	0	19
27	0	16
27	4	16
27	1	16
27	0	16
27	0	16
27	0	16
27	0	16
26.9	0	16
27	0	18
27	0	22
27	0	16
27	1	16
26.9	0	17
26.9	0	16
26.9	0	16
26.9	0	17
26.9	0	23
26.9	0	16
26.9	0	16
26.9	0	16
26.9	0	16
27	1	16
26.9	0	17
26.9	0	16
26.9	0	16
26.9	0	17
26.9	0	16
26.9	0	0
26.9	0	16
27.5	1	0
27.6	3	12
27.6	6	16
27.7	8	0
27.6	7	0
27.6	4	16
27.4	1	16
27.4	0	17
27.4	1	13
27.3	2	16
27.3	1	19
27.3	0	17
27.4	1	17
27.1	1	16
27.1	1	18
27.1	0	16
27.1	0	17
27.1	0	17
27.5	1	16
27.7	4	16
27.6	3	0
27.6	3	18
27.7	5	16
27.6	3	17
27.6	4	16
27.6	4	16
27.5	3	17
27.4	4	16
27.4	3	18
27.1	2	16
27.1	1	16
27.3	0	16
27.1	2	16
27.1	0	16
27.1	0	16
27.4	1	17
27.1	2	17
27.3	1	16
27.1	1	16
27.1	0	18
27.1	0	16
27.1	0	18
27.4	1	16
27.7	4	16
27.7	2	11
27.4	4	16
27.6	4	11
27.7	4	19
27.6	4	16
27.3	3	16
27.5	4	16
27.5	4	16
27.4	3	16
27.1	3	16
27.4	3	18
27.4	3	16
27.3	2	16
27.1	2	16
27.1	1	16
27.1	0	17
27.1	0	16
27.1	0	16
27.1	1	16
27.1	0	17
27.1	0	18
27.1	0	17
27.1	1	18
27.1	0	16
27.1	0	17
27.1	0	16
27.1	0	16
27.1	0	16
27.4	1	22
27.2	1	16
27.1	0	16
27.1	0	16
27.1	0	16
27.1	0	16
27.1	0	16
27.1	0	16
27.1	0	17
27.1	0	0
27.1	1	16
27.1	0	16
27.1	0	16
27.1	0	17
27.1	0	16
27.1	0	16
27.1	0	16
27.1	0	16
27	1	16
27.3	17	16
27.6	18	16
26.9	14	16
27.3	7	16
27	0	8
27	1	16
27	0	16
27	0	16
27	1	19
27	0	17
27	0	16
27	1	16
26.9	0	16
26.9	0	16
26.9	0	17
26.9	0	16
26.9	0	16
26.9	0	16
26.9	0	19
26.9	0	16
26.9	0	16
27	1	17
26.9	0	16
26.9	0	18
26.9	0	0
26.9	0	16
26.9	0	19
26.9	0	16
26.9	0	22
26.9	0	16
26.9	0	16
27	1	16
27	0	16
26.9	0	16
26.9	0	18
26.9	0	17
26.9	0	17
26.9	0	16
27	0	16
27	0	16
27	0	17
27.3	1	16
27	0	16
27	0	16
27	0	16
26.9	0	16
26.9	0	16
26.9	0	18
26.9	0	16
26.9	0	16
26.9	0	16
27	1	19
26.9	0	16
26.9	0	17
26.9	0	19
26.9	0	16
26.9	0	18
26.9	0	16
26.9	0	16
26.9	0	16
27	0	17
27	1	0
27	0	18
27	0	16
27	0	16
27	0	16
27	0	16
26.9	0	16
27	0	16
27	0	19
27	0	17
27	1	16
26.9	0	16
26.9	0	16
26.9	0	17
26.9	0	16
26.9	0	17
26.9	0	18
26.9	0	17
26.9	0	16
26.9	0	16
27	1	17
26.9	0	16
26.9	0	18
26.9	0	16
26.9	0	18
26.9	0	16
26.9	0	16
26.9	0	16
26.9	0	17
26.9	0	19
27.2	1	16
26.9	0	17
27	1	16
26.9	0	24
26.9	0	16
27.3	1	18
27	0	18
26.9	1	0
27.2	1	16
26.9	1	16
27.3	1	16
27.2	1	16
26.9	0	16
26.9	0	17
27	1	16
27.3	1	16
26.9	0	16
27	1	16
26.9	1	16
27.2	1	21
27	1	16
27	1	16
27.2	1	16
